year,sector,subsector,is_sector_level,industry_name,industry_id,business_receipts,cost_goods_sold,advertising,gross_profit,ad_revenue_ratio,ad_gross_profit_ratio
2014,all industries,NA,TRUE,all industries,all_industries|_total,28075177764,17850424254,295420565,10224753510,0.01052248243923176,0.028892683301467676
2014,finance and insurance,"activities related to credit intermediation (loan brokers, check clearing, etc.)",FALSE,"activities related to credit intermediation (loan brokers, check clearing, etc.)",finance_and_insurance|activities_related_to_credit_intermediation_loan_brokers_check_clearing_etc_,55156516,821304,1949644,54335212,0.03534748278879688,0.03588177773190615
2014,finance and insurance,investment banking and securities dealing,FALSE,investment banking and securities dealing,finance_and_insurance|investment_banking_and_securities_dealing,46749446,NA,238207,NA,0.005095397280215898,NA
2014,finance and insurance,securities brokerage,FALSE,securities brokerage,finance_and_insurance|securities_brokerage,47348179,NA,934054,NA,0.019727347909198365,NA
2014,finance and insurance,commodity contracts dealing and brokerage,FALSE,commodity contracts dealing and brokerage,finance_and_insurance|commodity_contracts_dealing_and_brokerage,3304902,0,18061,3304902,0.005464912424029517,0.005464912424029517
2014,finance and insurance,"securities, commodity exchanges, and other financial investment activities",FALSE,"securities, commodity exchanges, and other financial investment activities",finance_and_insurance|securities_commodity_exchanges_and_other_financial_investment_activities,125320349,644612,1661339,124675737,0.013256737738577476,0.013325279159969994
2014,finance and insurance,life insurance,FALSE,life insurance,finance_and_insurance|life_insurance,656678604,548227465,2307075,108451139,0.0035132483165234967,0.02127294393837579
2014,finance and insurance,property and casualty insurance,FALSE,property and casualty insurance,finance_and_insurance|property_and_casualty_insurance,1200978091,753918323,8463006,447059768,0.007046761355116177,0.01893036816500115
2014,finance and insurance,insurance agencies and brokerages,FALSE,insurance agencies and brokerages,finance_and_insurance|insurance_agencies_and_brokerages,84981485,2224173,1476573,82757312,0.017375231793137057,0.017842205894749216
2014,finance and insurance,"other insurance related activities (third-party administrator of insurance, etc.)",FALSE,"other insurance related activities (third-party administrator of insurance, etc.)",finance_and_insurance|other_insurance_related_activities_third_party_administrator_of_insurance_etc_,37654267,5187430,266432,32466837,0.007075745226961927,0.008206281381829711
2014,finance and insurance,open-end investment funds (form 1120-ric),FALSE,open-end investment funds (form 1120-ric),finance_and_insurance|open_end_investment_funds_form_1120_ric_,0,0,1205,0,NA,NA
2014,finance and insurance,other financial vehicles (including mortgage reits),FALSE,other financial vehicles (including mortgage reits),finance_and_insurance|other_financial_vehicles_including_mortgage_reits_,1285083,48156,58068,1236927,0.045186186417531006,0.04694537349415123
2014,real estate and rental and leasing,total,TRUE,real estate and rental and leasing,real_estate_and_rental_and_leasing|_total,285595304,42579057,4972821,243016247,0.017412124535493064,0.020462915798382813
2014,real estate and rental and leasing,lessors of buildings (including equity reits),FALSE,lessors of buildings (including equity reits),real_estate_and_rental_and_leasing|lessors_of_buildings_including_equity_reits_,31419453,5468904,480053,25950549,0.01527884651588301,0.01849876085473182
2014,real estate and rental and leasing,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",FALSE,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",real_estate_and_rental_and_leasing|lessors_of_miniwarehouses_self_storage_units_and_other_real_estate_including_equity_reits_,9159862,350507,197819,8809355,0.02159628605758471,0.022455560026812406
2014,real estate and rental and leasing,offices of real estate agents and brokers,FALSE,offices of real estate agents and brokers,real_estate_and_rental_and_leasing|offices_of_real_estate_agents_and_brokers,53757894,NA,1670567,NA,0.031075752335089614,NA
2014,real estate and rental and leasing,other real estate activities,FALSE,other real estate activities,real_estate_and_rental_and_leasing|other_real_estate_activities,58697307,1747049,767619,56950258,0.01307758463263059,0.013478762466712618
2014,real estate and rental and leasing,automotive equipment rental and leasing,FALSE,automotive equipment rental and leasing,real_estate_and_rental_and_leasing|automotive_equipment_rental_and_leasing,54393767,11177836,725419,43215931,0.013336436139824624,0.016785916286288036
2014,real estate and rental and leasing,other consumer goods and general rental centers,FALSE,other consumer goods and general rental centers,real_estate_and_rental_and_leasing|other_consumer_goods_and_general_rental_centers,18886103,NA,670485,NA,0.035501500759579675,NA
2014,real estate and rental and leasing,commercial and industrial machinery and equipment rental and leasing,FALSE,commercial and industrial machinery and equipment rental and leasing,real_estate_and_rental_and_leasing|commercial_and_industrial_machinery_and_equipment_rental_and_leasing,53862264,17205176,167896,36657088,0.003117135959973758,0.004580178327312851
2014,real estate and rental and leasing,lessors of nonfinancial intangible assets (except copyrighted works),FALSE,lessors of nonfinancial intangible assets (except copyrighted works),real_estate_and_rental_and_leasing|lessors_of_nonfinancial_intangible_assets_except_copyrighted_works_,5418654,914867,292964,4503787,0.05406582520308549,0.06504836929455145
2014,"professional, scientific, and technical services",total,TRUE,"professional, scientific, and technical services",professional_scientific_and_technical_services|_total,1295775629,443147840,14568174,852627789,0.011242821422133724,0.01708620594818544
2014,"professional, scientific, and technical services",legal services,FALSE,legal services,professional_scientific_and_technical_services|legal_services,103437725,3341748,2447106,100095977,0.023657770895483248,0.024447595930853445
2014,"professional, scientific, and technical services","accounting, tax preparation, bookkeeping, and payroll services",FALSE,"accounting, tax preparation, bookkeeping, and payroll services",professional_scientific_and_technical_services|accounting_tax_preparation_bookkeeping_and_payroll_services,60402152,9734193,552692,50667959,0.009150203787441216,0.010908116508107224
2014,"professional, scientific, and technical services","architectural, engineering, and related services",FALSE,"architectural, engineering, and related services",professional_scientific_and_technical_services|architectural_engineering_and_related_services,245295374,107573543,719277,137721831,0.002932289297881337,0.005222679620052394
2014,"professional, scientific, and technical services",specialized design services,FALSE,specialized design services,professional_scientific_and_technical_services|specialized_design_services,23394208,10029759,106080,13364449,0.004534455708011145,0.007937476509506677
2014,"professional, scientific, and technical services",computer systems design and related services,FALSE,computer systems design and related services,professional_scientific_and_technical_services|computer_systems_design_and_related_services,315237427,107192523,2832652,208044904,0.008985773126488563,0.013615579836552979
2014,"professional, scientific, and technical services","management, scientific, and technical consulting services",FALSE,"management, scientific, and technical consulting services",professional_scientific_and_technical_services|management_scientific_and_technical_consulting_services,280649248,117116144,1490552,163533104,0.005311084959686049,0.009114680535874865
2014,"professional, scientific, and technical services",scientific research and development services,FALSE,scientific research and development services,professional_scientific_and_technical_services|scientific_research_and_development_services,54357011,15063050,942353,39293961,0.017336365312654884,0.02398213303056925
2014,"professional, scientific, and technical services",advertising and related services,FALSE,advertising and related services,professional_scientific_and_technical_services|advertising_and_related_services,105788424,41042286,4625060,64746138,0.04371990644269358,0.07143375872086764
2014,"professional, scientific, and technical services","other professional, scientific, and technical services",FALSE,"other professional, scientific, and technical services",professional_scientific_and_technical_services|other_professional_scientific_and_technical_services,107214060,32054594,852402,75159466,0.00795046843669571,0.01134124609134397
2014,management of companies (holding companies),total,TRUE,management of companies (holding companies),management_of_companies_holding_companies_|_total,189918996,3743925,12127128,186175071,0.06385421287715738,0.06513830200177552
2014,management of companies (holding companies),offices of bank holding companies,FALSE,offices of bank holding companies,management_of_companies_holding_companies_|offices_of_bank_holding_companies,182064406,NA,11850792,NA,0.06509120733901166,NA
2014,management of companies (holding companies),offices of other holding companies,FALSE,offices of other holding companies,management_of_companies_holding_companies_|offices_of_other_holding_companies,7854590,NA,276336,NA,0.03518146714214237,NA
2014,administrative and support and waste management and remediation services,total,TRUE,administrative and support and waste management and remediation services,administrative_and_support_and_waste_management_and_remediation_services|_total,546600788,219554658,6695548,327046130,0.012249429834338256,0.02047279385327079
2014,administrative and support and waste management and remediation services,employment services,FALSE,employment services,administrative_and_support_and_waste_management_and_remediation_services|employment_services,157297985,77281041,439552,80016944,0.0027943905320846926,0.005493236532502416
2014,administrative and support and waste management and remediation services,travel arrangement and reservation services,FALSE,travel arrangement and reservation services,administrative_and_support_and_waste_management_and_remediation_services|travel_arrangement_and_reservation_services,47746921,23364372,2822510,24382549,0.05911396883581247,0.11575943105866413
2014,administrative and support and waste management and remediation services,other administrative and support services,FALSE,other administrative and support services,administrative_and_support_and_waste_management_and_remediation_services|other_administrative_and_support_services,262568750,87853292,3178683,174715458,0.012106097926733474,0.018193484631451443
2014,administrative and support and waste management and remediation services,waste management and remediation services,FALSE,waste management and remediation services,administrative_and_support_and_waste_management_and_remediation_services|waste_management_and_remediation_services,78987132,31055953,254804,47931179,0.003225892541585128,0.005316038647828796
2014,educational services,NA,TRUE,educational services,educational_services|_total,61269081,8353578,3487490,52915503,0.05692087988066934,0.06590677216089205
2014,health care and social assistance,total,TRUE,health care and social assistance,health_care_and_social_assistance|_total,729684327,65058630,4893513,664625697,0.006706342481164461,0.007362810409059462
2014,health care and social assistance,offices of physicians,FALSE,offices of physicians,health_care_and_social_assistance|offices_of_physicians,259604803,13293877,1361835,246310926,0.005245800479276957,0.005528926475636732
